t,l,x,y,z,Unnamed: 5
1199,1,-0.97,-0.1,0.11,
1201,1,-0.97,-0.1,0.24,
1202,1,-0.97,-0.07,0.16,
1204,1,-0.97,-0.07,0.16,
1206,1,-0.97,-0.07,0.16,
1207,1,-0.97,-0.07,0.16,
1209,1,-0.97,-0.07,0.16,
1211,1,-0.97,-0.07,0.19,
1212,1,-0.95,-0.02,0.19,
1214,1,-0.95,-0.02,0.19,
1216,1,-0.95,-0.02,0.19,
1218,1,-0.95,-0.02,0.19,
1219,1,-0.95,-0.02,0.19,
1221,1,-0.94,-0.01,0.23,
1223,1,-0.94,-0.01,0.23,
1224,1,-0.94,-0.01,0.23,
1226,1,-0.94,-0.01,0.23,
1228,1,-0.94,-0.01,0.23,
1229,1,-0.94,-0.01,0.23,
1231,1,-0.94,-0.02,0.23,
1232,1,-0.94,-0.02,0.23,
1234,1,-0.94,-0.02,0.23,
1236,1,-0.94,-0.02,0.23,
1237,1,-0.94,-0.02,0.23,
1239,1,-0.94,-0.02,0.23,
1241,1,-0.94,-0.06,0.21,
1242,1,-0.94,-0.06,0.21,
1244,1,-0.94,-0.06,0.21,
1246,1,-0.94,-0.06,0.21,
1247,1,-0.94,-0.06,0.21,
1249,1,-0.94,-0.06,0.21,
1251,1,-0.96,-0.1,0.18,
1252,1,-0.96,-0.1,0.18,
1254,1,-0.96,-0.1,0.18,
1256,1,-0.96,-0.1,0.18,
1257,1,-0.96,-0.1,0.18,
1259,1,-0.96,-0.1,0.18,
1261,1,-0.98,-0.15,0.14,
1262,1,-0.98,-0.15,0.14,
1264,1,-0.98,-0.15,0.14,
1266,1,-0.98,-0.15,0.14,
1267,1,-0.98,-0.15,0.14,
1269,1,-0.98,-0.15,0.14,
1271,1,-0.99,-0.16,0.1,
1272,1,-0.99,-0.16,0.1,
1274,1,-0.99,-0.16,0.1,
1276,1,-0.99,-0.16,0.1,
1277,1,-0.99,-0.16,0.1,
1279,1,-0.99,-0.16,0.04,
1281,1,-0.99,-0.13,0.04,
1282,1,-0.99,-0.13,0.04,
1284,1,-0.99,-0.13,0.04,
1286,1,-0.99,-0.13,0.04,
1287,1,-0.99,-0.13,0.04,
1289,1,-0.97,-0.1,0.03,
1291,1,-0.97,-0.1,0.03,
1292,1,-0.97,-0.1,0.03,
1294,1,-0.97,-0.1,0.03,
1296,1,-0.97,-0.1,0.03,
1297,1,-0.97,-0.1,0.03,
1299,1,-0.96,-0.09,0.08,
1301,1,-0.96,-0.09,0.08,
1302,1,-0.96,-0.09,0.08,
1304,1,-0.96,-0.09,0.08,
1306,1,-0.96,-0.09,0.08,
1307,1,-0.96,-0.09,0.08,
1309,1,-0.95,-0.1,0.13,
1311,1,-0.95,-0.1,0.13,
1312,1,-0.95,-0.1,0.13,
1314,1,-0.95,-0.1,0.13,
1316,1,-0.95,-0.1,0.13,
1317,1,-0.95,-0.1,0.13,
1319,1,-0.96,-0.09,0.17,
1321,1,-0.96,-0.09,0.17,
1322,1,-0.96,-0.09,0.17,
1324,1,-0.96,-0.09,0.17,
1326,1,-0.96,-0.09,0.17,
1327,1,-0.96,-0.09,0.17,
1329,1,-0.96,-0.1,0.2,
1331,1,-0.96,-0.1,0.2,
1332,1,-0.96,-0.1,0.2,
1334,1,-0.96,-0.1,0.2,
1336,1,-0.96,-0.1,0.2,
1337,1,-0.96,-0.1,0.2,
1339,1,-0.96,-0.11,0.21,
1341,1,-0.96,-0.11,0.21,
1342,1,-0.96,-0.11,0.21,
1344,1,-0.96,-0.11,0.21,
1346,1,-0.96,-0.11,0.21,
1347,1,-0.96,-0.11,0.16,
1349,1,-0.97,-0.09,0.16,
1351,1,-0.97,-0.09,0.16,
1352,1,-0.97,-0.09,0.16,
1354,1,-0.97,-0.09,0.16,
1356,1,-0.97,-0.09,0.16,
1358,1,-0.96,-0.07,0.12,
1359,1,-0.96,-0.07,0.12,
1361,1,-0.96,-0.07,0.12,
1362,1,-0.96,-0.07,0.12,
1364,1,-0.96,-0.07,0.12,
1366,1,-0.96,-0.07,0.12,
1367,1,-0.96,-0.07,0.11,
1369,1,-0.96,-0.07,0.11,
1371,1,-0.96,-0.07,0.11,
1372,1,-0.96,-0.07,0.11,
1374,1,-0.96,-0.07,0.11,
1376,1,-0.96,-0.07,0.11,
1377,1,-0.96,-0.11,0.13,
1379,1,-0.96,-0.11,0.13,
1381,1,-0.96,-0.11,0.13,
1382,1,-0.96,-0.11,0.13,
1384,1,-0.96,-0.11,0.13,
1386,1,-0.96,-0.11,0.13,
1387,1,-0.97,-0.12,0.11,
1389,1,-0.97,-0.12,0.11,
1391,1,-0.97,-0.12,0.11,
1392,1,-0.97,-0.12,0.11,
1394,1,-0.97,-0.12,0.11,
1396,1,-0.97,-0.12,0.11,
1397,1,-0.97,-0.13,0.1,
1399,1,-0.97,-0.13,0.1,
1401,1,-0.97,-0.13,0.1,
1402,1,-0.97,-0.13,0.1,
1404,1,-0.97,-0.13,0.1,
1406,1,-0.97,-0.13,0.1,
1407,1,-0.98,-0.12,0.09,
1409,1,-0.98,-0.12,0.09,
1411,1,-0.98,-0.12,0.09,
1412,1,-0.98,-0.12,0.09,
1414,1,-0.98,-0.12,0.09,
1416,1,-0.98,-0.12,0.09,
1417,1,-0.97,-0.1,0.1,
1419,1,-0.97,-0.1,0.1,
1421,1,-0.97,-0.1,0.1,
1422,1,-0.97,-0.1,0.1,
1424,1,-0.97,-0.1,0.1,
1426,1,-0.97,-0.11,0.14,
1427,1,-0.96,-0.11,0.14,
1429,1,-0.96,-0.11,0.14,
1431,1,-0.96,-0.11,0.14,
1432,1,-0.96,-0.11,0.14,
1434,1,-0.96,-0.11,0.14,
1436,1,-0.96,-0.1,0.14,
1437,1,-0.96,-0.1,0.14,
1439,1,-0.96,-0.1,0.14,
1441,1,-0.96,-0.1,0.14,
1442,1,-0.96,-0.1,0.14,
1444,1,-0.96,-0.1,0.14,
1446,1,-0.96,-0.09,0.15,
1448,1,-0.96,-0.09,0.15,
1449,1,-0.96,-0.09,0.15,
1451,1,-0.96,-0.09,0.15,
1453,1,-0.96,-0.09,0.15,
1454,1,-0.96,-0.09,0.15,
1456,1,-0.96,-0.1,0.17,
1458,1,-0.96,-0.1,0.17,
1459,1,-0.96,-0.1,0.17,
1461,1,-0.96,-0.1,0.17,
1463,1,-0.96,-0.1,0.17,
1464,1,-0.96,-0.1,0.17,
1466,1,-0.97,-0.11,0.16,
1468,1,-0.97,-0.11,0.16,
1469,1,-0.97,-0.11,0.16,
1471,1,-0.97,-0.11,0.16,
1473,1,-0.97,-0.11,0.16,
1474,1,-0.97,-0.11,0.16,
1476,1,-0.97,-0.11,0.13,
1478,1,-0.97,-0.11,0.13,
1479,1,-0.97,-0.11,0.13,
1481,1,-0.97,-0.11,0.13,
1483,1,-0.97,-0.11,0.13,
1484,1,-0.97,-0.09,0.11,
1486,1,-0.97,-0.09,0.11,
1488,1,-0.97,-0.09,0.11,
1489,1,-0.97,-0.09,0.11,
1491,1,-0.97,-0.09,0.11,
1493,1,-0.97,-0.09,0.11,
1494,1,-0.96,-0.08,0.11,
1496,1,-0.96,-0.08,0.11,
1498,1,-0.96,-0.08,0.11,
1499,1,-0.96,-0.08,0.11,
1501,1,-0.96,-0.08,0.11,
1503,1,-0.96,-0.08,0.11,
1505,1,-0.96,-0.09,0.12,
1506,1,-0.96,-0.09,0.12,
1508,1,-0.96,-0.09,0.12,
1509,1,-0.96,-0.09,0.12,
1511,1,-0.96,-0.09,0.12,
1513,1,-0.96,-0.09,0.12,
1515,1,-0.97,-0.1,0.12,
1516,1,-0.97,-0.1,0.12,
1518,1,-0.97,-0.1,0.12,
1520,1,-0.97,-0.1,0.12,
1521,1,-0.97,-0.1,0.12,
1523,1,-0.97,-0.1,0.12,
1525,1,-0.96,-0.1,0.13,
1526,1,-0.96,-0.1,0.13,
1528,1,-0.96,-0.1,0.13,
1530,1,-0.96,-0.1,0.13,
1531,1,-0.96,-0.1,0.13,
1533,1,-0.96,-0.1,0.13,
1535,1,-0.97,-0.1,0.13,
1536,1,-0.97,-0.1,0.13,
1538,1,-0.97,-0.1,0.13,
1540,1,-0.97,-0.1,0.13,
1541,1,-0.97,-0.1,0.13,
1543,1,-0.97,-0.1,0.12,
1545,1,-0.97,-0.1,0.12,
1546,1,-0.97,-0.1,0.12,
1548,1,-0.97,-0.1,0.12,
1550,1,-0.97,-0.1,0.12,
1551,1,-0.97,-0.1,0.12,
1553,1,-0.97,-0.1,0.11,
1555,1,-0.97,-0.1,0.11,
1556,1,-0.97,-0.1,0.11,
1558,1,-0.97,-0.1,0.11,
1560,1,-0.97,-0.1,0.11,
1561,1,-0.97,-0.1,0.11,
1563,1,-0.97,-0.09,0.13,
1565,1,-0.97,-0.09,0.13,
1566,1,-0.97,-0.09,0.13,
1568,1,-0.97,-0.09,0.13,
1570,1,-0.97,-0.09,0.13,
1571,1,-0.97,-0.09,0.13,
1573,1,-0.96,-0.09,0.15,
1575,1,-0.96,-0.09,0.15,
1577,1,-0.96,-0.09,0.15,
1578,1,-0.96,-0.09,0.15,
1580,1,-0.96,-0.09,0.15,
1582,1,-0.96,-0.09,0.15,
1583,1,-0.96,-0.09,0.16,
1585,1,-0.96,-0.09,0.16,
1587,1,-0.96,-0.09,0.16,
1588,1,-0.96,-0.09,0.16,
1590,1,-0.96,-0.09,0.16,
1592,1,-0.96,-0.09,0.16,
1593,1,-0.95,-0.1,0.16,
1595,1,-0.95,-0.1,0.16,
1597,1,-0.95,-0.1,0.16,
1598,1,-0.95,-0.1,0.16,
1600,1,-0.95,-0.1,0.16,
1602,1,-0.97,-0.11,0.13,
1603,1,-0.97,-0.11,0.13,
1605,1,-0.97,-0.11,0.13,
1607,1,-0.97,-0.11,0.13,
1609,1,-0.97,-0.11,0.13,
1610,1,-0.97,-0.11,0.13,
1612,1,-0.97,-0.1,0.11,
1613,1,-0.97,-0.1,0.11,
1615,1,-0.97,-0.1,0.11,
1617,1,-0.97,-0.1,0.11,
1618,1,-0.97,-0.1,0.11,
1620,1,-0.97,-0.1,0.11,
1622,1,-0.98,-0.12,0.1,
1623,1,-0.98,-0.12,0.1,
1625,1,-0.98,-0.12,0.1,
1627,1,-0.98,-0.12,0.1,
1628,1,-0.98,-0.12,0.1,
1630,1,-0.98,-0.12,0.1,
1632,1,-0.97,-0.11,0.09,
1633,1,-0.97,-0.11,0.09,
1635,1,-0.97,-0.11,0.09,
1637,1,-0.97,-0.11,0.09,
1638,1,-0.97,-0.11,0.09,
1640,1,-0.97,-0.11,0.09,
1642,1,-0.97,-0.1,0.11,
1643,1,-0.97,-0.1,0.11,
1645,1,-0.97,-0.1,0.11,
1647,1,-0.97,-0.1,0.11,
1648,1,-0.97,-0.1,0.11,
1650,1,-0.97,-0.1,0.23,
1652,1,-0.97,-0.09,0.14,
1653,1,-0.97,-0.09,0.14,
1655,1,-0.97,-0.09,0.14,
1657,1,-0.97,-0.09,0.14,
1658,1,-0.97,-0.09,0.14,
1660,1,-0.97,-0.09,0.16,
1662,1,-0.97,-0.1,0.16,
1663,1,-0.97,-0.1,0.16,
1665,1,-0.97,-0.1,0.16,
1667,1,-0.97,-0.1,0.16,
1668,1,-0.97,-0.1,0.16,
1670,1,-0.96,-0.1,0.15,
1672,1,-0.96,-0.1,0.15,
1673,1,-0.96,-0.1,0.15,
1675,1,-0.96,-0.1,0.15,
1677,1,-0.96,-0.1,0.15,
1678,1,-0.96,-0.1,0.15,
1680,1,-0.97,-0.1,0.15,
1682,1,-0.97,-0.1,0.15,
1683,1,-0.97,-0.1,0.15,
1685,1,-0.97,-0.1,0.15,
1687,1,-0.97,-0.1,0.15,
1689,1,-0.97,-0.1,0.15,
1690,1,-0.97,-0.1,0.12,
1692,1,-0.97,-0.1,0.12,
1694,1,-0.97,-0.1,0.12,
1695,1,-0.97,-0.1,0.12,
1697,1,-0.97,-0.1,0.12,
1699,1,-0.97,-0.1,0.12,
1700,1,-0.96,-0.09,0.12,
1702,1,-0.96,-0.09,0.12,
1704,1,-0.96,-0.09,0.12,
1705,1,-0.96,-0.09,0.12,
1707,1,-0.96,-0.09,0.12,
1709,1,-0.96,-0.09,0.12,
1710,1,-0.97,-0.08,0.13,
1712,1,-0.97,-0.08,0.13,
1714,1,-0.97,-0.08,0.13,
1715,1,-0.97,-0.08,0.13,
1717,1,-0.97,-0.08,0.13,
1719,1,-0.97,-0.09,0.14,
1720,1,-0.96,-0.09,0.14,
1722,1,-0.96,-0.09,0.14,
1724,1,-0.96,-0.09,0.14,
1725,1,-0.96,-0.09,0.14,
1727,1,-0.96,-0.09,0.14,
1729,1,-0.96,-0.08,0.14,
1730,1,-0.96,-0.08,0.14,
1732,1,-0.96,-0.08,0.14,
1734,1,-0.96,-0.08,0.14,
1735,1,-0.96,-0.08,0.14,
1737,1,-0.96,-0.08,0.14,
1739,1,-0.97,-0.09,0.14,
1740,1,-0.97,-0.09,0.14,
1742,1,-0.97,-0.09,0.14,
1744,1,-0.97,-0.09,0.14,
1745,1,-0.97,-0.09,0.14,
1747,1,-0.97,-0.09,0.14,
1749,1,-0.97,-0.1,0.12,
1750,1,-0.97,-0.1,0.12,
1752,1,-0.97,-0.1,0.12,
1754,1,-0.97,-0.1,0.12,
1755,1,-0.97,-0.1,0.12,
1757,1,-0.97,-0.1,0.12,
1759,1,-0.97,-0.11,0.12,
1760,1,-0.97,-0.11,0.12,
1762,1,-0.97,-0.11,0.12,
1764,1,-0.97,-0.11,0.12,
1765,1,-0.97,-0.11,0.12,
1767,1,-0.97,-0.11,0.12,
1769,1,-0.96,-0.1,0.11,
1770,1,-0.96,-0.1,0.11,
1772,1,-0.96,-0.1,0.11,
1774,1,-0.96,-0.1,0.11,
1775,1,-0.96,-0.1,0.11,
1777,1,-0.96,-0.1,0.11,
1779,1,-0.97,-0.1,0.12,
1780,1,-0.97,-0.1,0.12,
1782,1,-0.97,-0.1,0.12,
1784,1,-0.97,-0.1,0.12,
1785,1,-0.97,-0.1,0.12,
1787,1,-0.97,-0.11,0.12,
1789,1,-0.96,-0.11,0.12,
1790,1,-0.96,-0.11,0.12,
1792,1,-0.96,-0.11,0.12,
1794,1,-0.96,-0.11,0.12,
1796,1,-0.96,-0.11,0.12,
1797,1,-0.97,-0.11,0.12,
1799,1,-0.97,-0.11,0.12,
1801,1,-0.97,-0.11,0.12,
1802,1,-0.97,-0.11,0.12,
1804,1,-0.97,-0.11,0.12,
1806,1,-0.97,-0.11,0.12,
1807,1,-0.97,-0.1,0.12,
1809,1,-0.97,-0.1,0.12,
1811,1,-0.97,-0.1,0.12,
1812,1,-0.97,-0.1,0.12,
1814,1,-0.97,-0.1,0.12,
1815,1,-0.97,-0.1,0.12,
1817,1,-0.97,-0.1,0.12,
1819,1,-0.97,-0.1,0.12,
1820,1,-0.97,-0.1,0.12,
1822,1,-0.97,-0.1,0.12,
1824,1,-0.97,-0.1,0.12,
1825,1,-0.97,-0.1,0.12,
1827,1,-0.97,-0.11,0.13,
1829,1,-0.97,-0.11,0.13,
1830,1,-0.97,-0.11,0.13,
1832,1,-0.97,-0.11,0.13,
1834,1,-0.97,-0.11,0.13,
1835,1,-0.97,-0.11,0.13,
1837,1,-0.97,-0.11,0.12,
1839,1,-0.97,-0.11,0.12,
1840,1,-0.97,-0.11,0.12,
1842,1,-0.97,-0.11,0.12,
1844,1,-0.97,-0.11,0.12,
1846,1,-0.97,-0.11,0.13,
1847,1,-0.96,-0.1,0.13,
1849,1,-0.96,-0.1,0.13,
1851,1,-0.96,-0.1,0.13,
1852,1,-0.96,-0.1,0.13,
1854,1,-0.96,-0.1,0.13,
1856,1,-0.97,-0.12,0.13,
1857,1,-0.97,-0.12,0.13,
1859,1,-0.97,-0.12,0.13,
1861,1,-0.97,-0.12,0.13,
1863,1,-0.97,-0.12,0.13,
1864,1,-0.97,-0.12,0.13,
1866,1,-0.97,-0.11,0.11,
1868,1,-0.97,-0.11,0.11,
1869,1,-0.97,-0.11,0.11,
1871,1,-0.97,-0.11,0.11,
1873,1,-0.97,-0.11,0.11,
1874,1,-0.97,-0.11,0.11,
1876,1,-0.97,-0.12,0.11,
1878,1,-0.97,-0.12,0.11,
1879,1,-0.97,-0.12,0.11,
1881,1,-0.97,-0.12,0.11,
1883,1,-0.97,-0.12,0.11,
1884,1,-0.97,-0.12,0.11,
1886,1,-0.97,-0.12,0.1,
1888,1,-0.97,-0.12,0.1,
1889,1,-0.97,-0.12,0.1,
1891,1,-0.97,-0.12,0.1,
1893,1,-0.97,-0.12,0.1,
1895,1,-0.97,-0.12,0.1,
1896,1,-0.97,-0.12,0.1,
1898,1,-0.97,-0.12,0.1,
1899,1,-0.97,-0.12,0.1,
1901,1,-0.97,-0.12,0.1,
1903,1,-0.97,-0.12,0.1,
1904,1,-0.97,-0.12,0.11,
1906,1,-0.97,-0.12,0.11,
1908,1,-0.97,-0.12,0.11,
1910,1,-0.97,-0.12,0.11,
1911,1,-0.97,-0.12,0.11,
1913,1,-0.97,-0.12,0.11,
1915,1,-0.97,-0.11,0.11,
1916,1,-0.97,-0.11,0.11,
1918,1,-0.97,-0.11,0.11,
1919,1,-0.97,-0.11,0.11,
1921,1,-0.97,-0.11,0.11,
1923,1,-0.97,-0.11,0.11,
1924,1,-0.96,-0.1,0.11,
1926,1,-0.96,-0.1,0.11,
1928,1,-0.96,-0.1,0.11,
1930,1,-0.96,-0.1,0.11,
1931,1,-0.96,-0.1,0.11,
1933,1,-0.96,-0.1,0.11,
1935,1,-0.97,-0.09,0.1,
1936,1,-0.97,-0.09,0.1,
1938,1,-0.97,-0.09,0.1,
1939,1,-0.97,-0.09,0.1,
1941,1,-0.97,-0.09,0.1,
1943,1,-0.97,-0.09,0.1,
1944,1,-0.97,-0.1,0.12,
1946,1,-0.97,-0.1,0.12,
1948,1,-0.97,-0.1,0.12,
1949,1,-0.97,-0.1,0.12,
1951,1,-0.97,-0.1,0.12,
1953,1,-0.97,-0.1,0.12,
1954,1,-0.97,-0.1,0.12,
1956,1,-0.97,-0.1,0.12,
1958,1,-0.97,-0.1,0.12,
1959,1,-0.97,-0.1,0.12,
1961,1,-0.97,-0.1,0.12,
1963,1,-0.97,-0.1,0.14,
1964,1,-0.97,-0.1,0.14,
1966,1,-0.97,-0.1,0.14,
1968,1,-0.97,-0.1,0.14,
1969,1,-0.97,-0.1,0.14,
1971,1,-0.97,-0.1,0.14,
1973,1,-0.97,-0.12,0.15,
1974,1,-0.97,-0.12,0.15,
1976,1,-0.97,-0.12,0.15,
1978,1,-0.97,-0.12,0.15,
1979,1,-0.97,-0.12,0.15,
1981,1,-0.97,-0.12,0.15,
1983,1,-0.97,-0.11,0.13,
1984,1,-0.97,-0.11,0.13,
1986,1,-0.97,-0.11,0.13,
1988,1,-0.97,-0.11,0.13,
1989,1,-0.97,-0.11,0.13,
1991,1,-0.97,-0.11,0.13,
1993,1,-0.97,-0.1,0.12,
1994,1,-0.97,-0.1,0.12,
1996,1,-0.97,-0.1,0.12,
1998,1,-0.97,-0.1,0.12,
1999,1,-0.97,-0.1,0.12,
2001,1,-0.97,-0.1,0.12,
2003,1,-0.97,-0.1,0.11,
2004,1,-0.97,-0.1,0.11,
2006,1,-0.97,-0.1,0.11,
2008,1,-0.97,-0.1,0.11,
2009,1,-0.97,-0.1,0.11,
2011,1,-0.97,-0.1,0.11,
2013,1,-0.97,-0.08,0.1,
2014,1,-0.97,-0.08,0.1,
2016,1,-0.97,-0.08,0.1,
2018,1,-0.97,-0.08,0.1,
2019,1,-0.97,-0.08,0.1,
2021,1,-0.97,-0.08,0.1,
2023,1,-0.96,-0.08,0.1,
2024,1,-0.96,-0.08,0.1,
2026,1,-0.96,-0.08,0.1,
2028,1,-0.96,-0.08,0.1,
2029,1,-0.96,-0.08,0.1,
2031,1,-0.96,-0.08,0.1,
2033,1,-0.96,-0.08,0.1,
2034,1,-0.96,-0.08,0.1,
2036,1,-0.96,-0.08,0.1,
2038,1,-0.96,-0.08,0.1,
2039,1,-0.96,-0.08,0.1,
2041,1,-0.96,-0.09,0.13,
2043,1,-0.96,-0.09,0.13,
2044,1,-0.96,-0.09,0.13,
2046,1,-0.96,-0.09,0.13,
2048,1,-0.96,-0.09,0.13,
2050,1,-0.96,-0.09,0.13,
2051,1,-0.97,-0.1,0.15,
2053,1,-0.97,-0.1,0.15,
2055,1,-0.97,-0.1,0.15,
2056,1,-0.97,-0.1,0.15,
2058,1,-0.97,-0.1,0.15,
2060,1,-0.97,-0.1,0.15,
2061,1,-0.97,-0.11,0.15,
2063,1,-0.97,-0.11,0.15,
2065,1,-0.97,-0.11,0.15,
2066,1,-0.97,-0.11,0.15,
2068,1,-0.97,-0.11,0.15,
2070,1,-0.97,-0.11,0.15,
2071,1,-0.97,-0.11,0.15,
2073,1,-0.97,-0.11,0.15,
2075,1,-0.97,-0.11,0.15,
2076,1,-0.97,-0.11,0.15,
2078,1,-0.97,-0.11,0.15,
2080,1,-0.97,-0.11,0.15,
2081,1,-0.97,-0.11,0.13,
2083,1,-0.97,-0.11,0.13,
2085,1,-0.97,-0.11,0.13,
2086,1,-0.97,-0.11,0.13,
2088,1,-0.97,-0.11,0.13,
2090,1,-0.97,-0.11,0.13,
2091,1,-0.97,-0.1,0.1,
2093,1,-0.97,-0.1,0.1,
2095,1,-0.97,-0.1,0.1,
2096,1,-0.97,-0.1,0.1,
2098,1,-0.97,-0.1,0.1,
2100,1,-0.97,-0.1,0.08,
2101,1,-0.97,-0.09,0.08,
2103,1,-0.97,-0.09,0.08,
2105,1,-0.97,-0.09,0.08,
2106,1,-0.97,-0.09,0.08,
2108,1,-0.97,-0.09,0.08,
2110,1,-0.97,-0.09,0.09,
2111,1,-0.97,-0.09,0.09,
2113,1,-0.97,-0.09,0.09,
2115,1,-0.97,-0.09,0.09,
2116,1,-0.97,-0.09,0.09,
2118,1,-0.97,-0.09,0.09,
2120,1,-0.96,-0.08,0.1,
2121,1,-0.96,-0.08,0.1,
2123,1,-0.96,-0.08,0.1,
2125,1,-0.96,-0.08,0.1,
2126,1,-0.96,-0.08,0.1,
2128,1,-0.96,-0.08,0.1,
2130,1,-0.96,-0.09,0.13,
2131,1,-0.96,-0.09,0.13,
2133,1,-0.96,-0.09,0.13,
2135,1,-0.96,-0.09,0.13,
2136,1,-0.96,-0.09,0.13,
2138,1,-0.96,-0.09,0.13,
2140,1,-0.97,-0.1,0.12,
2141,1,-0.97,-0.1,0.12,
2143,1,-0.97,-0.1,0.12,
2145,1,-0.97,-0.1,0.12,
2146,1,-0.97,-0.1,0.12,
2148,1,-0.97,-0.1,0.12,
2150,1,-0.97,-0.11,0.12,
2151,1,-0.97,-0.11,0.12,
2153,1,-0.97,-0.11,0.12,
2155,1,-0.97,-0.11,0.12,
2156,1,-0.97,-0.11,0.12,
2158,1,-0.97,-0.11,0.12,
2160,1,-0.97,-0.1,0.11,
2161,1,-0.97,-0.1,0.11,
2163,1,-0.97,-0.1,0.11,
2165,1,-0.97,-0.1,0.11,
2167,1,-0.97,-0.1,0.11,
2168,1,-0.97,-0.11,0.12,
2170,1,-0.97,-0.11,0.12,
2172,1,-0.97,-0.11,0.12,
2173,1,-0.97,-0.11,0.12,
2175,1,-0.97,-0.11,0.12,
2177,1,-0.97,-0.11,0.12,
2178,1,-0.97,-0.11,0.1,
2180,1,-0.97,-0.11,0.1,
2182,1,-0.97,-0.11,0.1,
2183,1,-0.97,-0.11,0.1,
2185,1,-0.97,-0.11,0.1,
2187,1,-0.97,-0.11,0.1,
2188,1,-0.97,-0.11,0.11,
2190,1,-0.97,-0.11,0.11,
2192,1,-0.97,-0.11,0.11,
2193,1,-0.97,-0.11,0.11,
2195,1,-0.97,-0.11,0.11,
2197,1,-0.97,-0.11,0.11,
2198,1,-0.97,-0.12,0.11,
2200,1,-0.97,-0.12,0.11,
2201,1,-0.97,-0.12,0.11,
2203,1,-0.97,-0.12,0.11,
2205,1,-0.97,-0.12,0.11,
2206,1,-0.97,-0.12,0.11,
2208,1,-0.97,-0.12,0.13,
2210,1,-0.97,-0.12,0.13,
2211,1,-0.97,-0.12,0.13,
2213,1,-0.97,-0.12,0.13,
2215,1,-0.97,-0.12,0.13,
2217,1,-0.97,-0.12,0.13,
2218,1,-0.97,-0.12,0.13,
2220,1,-0.97,-0.12,0.13,
2221,1,-0.97,-0.12,0.13,
2223,1,-0.97,-0.12,0.13,
2225,1,-0.97,-0.12,0.13,
2226,1,-0.97,-0.12,0.0,
2228,1,-0.97,-0.1,0.11,
2230,1,-0.97,-0.1,0.11,
2231,1,-0.97,-0.1,0.11,
2233,1,-0.97,-0.1,0.11,
2235,1,-0.97,-0.1,0.11,
2236,1,-0.97,-0.09,0.12,
2238,1,-0.97,-0.09,0.12,
2240,1,-0.97,-0.09,0.12,
2242,1,-0.97,-0.09,0.12,
2243,1,-0.97,-0.09,0.12,
2245,1,-0.97,-0.09,0.12,
2247,1,-0.97,-0.1,0.11,
2248,1,-0.97,-0.1,0.11,
2250,1,-0.97,-0.1,0.11,
2252,1,-0.97,-0.1,0.11,
2253,1,-0.97,-0.1,0.11,
2255,1,-0.97,-0.1,0.11,
2257,1,-0.97,-0.11,0.11,
2258,1,-0.97,-0.11,0.11,
2260,1,-0.97,-0.11,0.11,
2262,1,-0.97,-0.11,0.11,
2263,1,-0.97,-0.11,0.11,
2265,1,-0.97,-0.11,0.11,
2267,1,-0.96,-0.1,0.09,
2268,1,-0.96,-0.1,0.09,
2270,1,-0.96,-0.1,0.09,
2272,1,-0.96,-0.1,0.09,
2273,1,-0.96,-0.1,0.09,
2275,1,-0.96,-0.1,0.09,
2277,1,-0.97,-0.11,0.09,
2278,1,-0.97,-0.11,0.09,
2280,1,-0.97,-0.11,0.09,
2282,1,-0.97,-0.11,0.09,
2283,1,-0.97,-0.11,0.09,
2285,1,-0.97,-0.11,0.09,
2287,1,-0.98,-0.13,0.1,
2288,1,-0.98,-0.13,0.1,
2290,1,-0.98,-0.13,0.1,
2292,1,-0.98,-0.13,0.1,
2293,1,-0.98,-0.13,0.1,
2295,1,-0.98,-0.13,0.1,
2297,1,-0.98,-0.12,0.1,
2298,1,-0.98,-0.12,0.1,
2300,1,-0.98,-0.12,0.1,
2302,1,-0.98,-0.12,0.1,
2303,1,-0.98,-0.12,0.1,
2305,1,-0.97,-0.1,0.12,
2307,1,-0.97,-0.1,0.12,
2308,1,-0.97,-0.1,0.12,
2310,1,-0.97,-0.1,0.12,
2312,1,-0.97,-0.1,0.12,
2313,1,-0.97,-0.1,0.12,
2315,1,-0.97,-0.09,0.15,
2317,1,-0.97,-0.09,0.15,
2318,1,-0.97,-0.09,0.15,
2320,1,-0.97,-0.09,0.15,
2322,1,-0.97,-0.09,0.15,
2323,1,-0.97,-0.09,0.15,
2325,1,-0.96,-0.09,0.15,
2327,1,-0.96,-0.09,0.15,
2328,1,-0.96,-0.09,0.15,
2330,1,-0.96,-0.09,0.15,
2332,1,-0.96,-0.09,0.15,
2333,1,-0.96,-0.09,0.15,
2335,1,-0.96,-0.1,0.13,
2337,1,-0.96,-0.1,0.13,
2338,1,-0.96,-0.1,0.13,
2340,1,-0.96,-0.1,0.13,
2342,1,-0.96,-0.1,0.13,
2343,1,-0.96,-0.1,0.13,
2345,1,-0.97,-0.11,0.11,
2347,1,-0.97,-0.11,0.11,
2348,1,-0.97,-0.11,0.11,
2350,1,-0.97,-0.11,0.11,
2352,1,-0.97,-0.11,0.11,
2353,1,-0.97,-0.11,0.11,
2355,1,-0.97,-0.12,0.09,
2357,1,-0.97,-0.12,0.09,
2358,1,-0.97,-0.12,0.09,
2360,1,-0.97,-0.12,0.09,
2362,1,-0.97,-0.12,0.09,
2363,1,-0.97,-0.12,0.07,
2365,1,-0.98,-0.12,0.07,
