t,l,x,y,z,
2842712,0,-0.96,-0.15,0.12,
2842713,0,-0.96,-0.15,0.24,
2842715,0,-0.96,-0.15,0.14,
2842717,0,-0.96,-0.15,0.14,
2842718,0,-0.96,-0.15,0.14,
2842720,0,-0.96,-0.15,0.14,
2842722,0,-0.96,-0.15,0.14,
2842723,0,-0.96,-0.16,0.14,
2842725,0,-0.95,-0.16,0.14,
2842727,0,-0.95,-0.16,0.14,
2842728,0,-0.95,-0.16,0.14,
2842730,0,-0.95,-0.16,0.14,
2842732,0,-0.95,-0.16,0.14,
2842733,0,-0.96,-0.18,0.17,
2842735,0,-0.96,-0.18,0.17,
2842737,0,-0.96,-0.18,0.17,
2842738,0,-0.96,-0.18,0.17,
2842740,0,-0.96,-0.18,0.17,
2842742,0,-0.96,-0.18,0.17,
2842743,0,-0.96,-0.19,0.16,
2842745,0,-0.96,-0.19,0.16,
2842747,0,-0.96,-0.19,0.16,
2842748,0,-0.96,-0.19,0.16,
2842750,0,-0.96,-0.19,0.16,
2842752,0,-0.96,-0.19,0.16,
2842754,0,-0.96,-0.17,0.13,
2842755,0,-0.96,-0.17,0.13,
2842757,0,-0.96,-0.17,0.13,
2842759,0,-0.96,-0.17,0.13,
2842760,0,-0.96,-0.17,0.13,
2842762,0,-0.96,-0.17,0.13,
2842764,0,-0.96,-0.17,0.13,
2842765,0,-0.96,-0.17,0.13,
2842767,0,-0.96,-0.17,0.13,
2842769,0,-0.96,-0.17,0.13,
2842770,0,-0.96,-0.17,0.13,
2842772,0,-0.96,-0.17,0.13,
2842774,0,-0.96,-0.16,0.12,
2842775,0,-0.96,-0.16,0.12,
2842777,0,-0.96,-0.16,0.12,
2842779,0,-0.96,-0.16,0.12,
2842780,0,-0.96,-0.16,0.12,
2842782,0,-0.96,-0.16,0.12,
2842784,0,-0.95,-0.15,0.12,
2842785,0,-0.95,-0.15,0.12,
2842787,0,-0.95,-0.15,0.12,
2842789,0,-0.95,-0.15,0.12,
2842790,0,-0.95,-0.15,0.12,
2842792,0,-0.96,-0.14,0.14,
2842794,0,-0.96,-0.14,0.14,
2842795,0,-0.96,-0.14,0.14,
2842797,0,-0.96,-0.14,0.14,
2842799,0,-0.96,-0.14,0.14,
2842800,0,-0.96,-0.14,0.14,
2842802,0,-0.96,-0.14,0.15,
2842804,0,-0.96,-0.14,0.15,
2842805,0,-0.96,-0.14,0.15,
2842807,0,-0.96,-0.14,0.15,
2842809,0,-0.96,-0.14,0.15,
2842810,0,-0.96,-0.14,0.15,
2842812,0,-0.95,-0.14,0.15,
2842814,0,-0.95,-0.14,0.15,
2842815,0,-0.95,-0.14,0.15,
2842817,0,-0.95,-0.14,0.15,
2842819,0,-0.95,-0.14,0.15,
2842820,0,-0.95,-0.14,0.15,
2842822,0,-0.96,-0.15,0.17,
2842824,0,-0.96,-0.15,0.17,
2842825,0,-0.96,-0.15,0.17,
2842827,0,-0.96,-0.15,0.17,
2842829,0,-0.96,-0.15,0.17,
2842830,0,-0.96,-0.15,0.17,
2842832,0,-0.96,-0.17,0.16,
2842834,0,-0.96,-0.17,0.16,
2842835,0,-0.96,-0.17,0.16,
2842837,0,-0.96,-0.17,0.16,
2842839,0,-0.96,-0.17,0.16,
2842840,0,-0.96,-0.17,0.14,
2842842,0,-0.95,-0.17,0.14,
2842844,0,-0.95,-0.17,0.14,
2842845,0,-0.95,-0.17,0.14,
2842847,0,-0.95,-0.17,0.14,
2842849,0,-0.95,-0.17,0.14,
2842850,0,-0.95,-0.17,0.14,
2842852,0,-0.96,-0.17,0.14,
2842854,0,-0.96,-0.17,0.14,
2842855,0,-0.96,-0.17,0.14,
2842857,0,-0.96,-0.17,0.14,
2842859,0,-0.96,-0.17,0.14,
2842860,0,-0.96,-0.17,0.13,
2842862,0,-0.96,-0.17,0.13,
2842864,0,-0.96,-0.17,0.13,
2842865,0,-0.96,-0.17,0.13,
2842867,0,-0.96,-0.17,0.13,
2842869,0,-0.96,-0.17,0.13,
2842870,0,-0.95,-0.17,0.13,
2842872,0,-0.95,-0.17,0.13,
2842874,0,-0.95,-0.17,0.13,
2842875,0,-0.95,-0.17,0.13,
2842877,0,-0.95,-0.17,0.13,
2842879,0,-0.95,-0.17,0.13,
2842880,0,-0.95,-0.15,0.13,
2842882,0,-0.95,-0.15,0.13,
2842884,0,-0.95,-0.15,0.13,
2842885,0,-0.95,-0.15,0.13,
2842887,0,-0.95,-0.15,0.13,
2842889,0,-0.95,-0.15,0.13,
2842890,0,-0.95,-0.15,0.14,
2842892,0,-0.95,-0.15,0.14,
2842894,0,-0.95,-0.15,0.14,
2842895,0,-0.95,-0.15,0.14,
2842897,0,-0.95,-0.15,0.14,
2842899,0,-0.95,-0.15,0.14,
2842901,0,-0.96,-0.14,0.15,
2842902,0,-0.96,-0.14,0.15,
2842904,0,-0.96,-0.14,0.15,
2842906,0,-0.96,-0.14,0.15,
2842907,0,-0.96,-0.14,0.15,
2842909,0,-0.96,-0.14,0.17,
2842911,0,-0.96,-0.14,0.17,
2842912,0,-0.96,-0.14,0.17,
2842914,0,-0.96,-0.14,0.17,
2842915,0,-0.96,-0.14,0.17,
2842917,0,-0.96,-0.14,0.17,
2842919,0,-0.96,-0.15,0.16,
2842921,0,-0.96,-0.15,0.16,
2842922,0,-0.96,-0.15,0.16,
2842924,0,-0.96,-0.15,0.16,
2842925,0,-0.96,-0.15,0.16,
2842927,0,-0.96,-0.15,0.16,
2842929,0,-0.95,-0.15,0.16,
2842930,0,-0.95,-0.15,0.16,
2842932,0,-0.95,-0.15,0.16,
2842934,0,-0.95,-0.15,0.16,
2842935,0,-0.95,-0.15,0.16,
2842937,0,-0.95,-0.15,0.16,
2842939,0,-0.96,-0.16,0.14,
2842940,0,-0.96,-0.16,0.14,
2842942,0,-0.96,-0.16,0.14,
2842944,0,-0.96,-0.16,0.14,
2842945,0,-0.96,-0.16,0.14,
2842947,0,-0.96,-0.16,0.14,
2842949,0,-0.96,-0.16,0.13,
2842950,0,-0.96,-0.16,0.13,
2842952,0,-0.96,-0.16,0.13,
2842954,0,-0.96,-0.16,0.13,
2842956,0,-0.96,-0.16,0.13,
2842957,0,-0.96,-0.16,0.13,
2842959,0,-0.97,-0.16,0.13,
2842960,0,-0.97,-0.16,0.13,
2842962,0,-0.97,-0.16,0.13,
2842964,0,-0.97,-0.16,0.13,
2842966,0,-0.97,-0.16,0.13,
2842967,0,-0.97,-0.16,0.13,
2842969,0,-0.96,-0.16,0.12,
2842971,0,-0.96,-0.16,0.12,
2842972,0,-0.96,-0.16,0.12,
2842974,0,-0.96,-0.16,0.12,
2842976,0,-0.96,-0.16,0.12,
2842977,0,-0.96,-0.16,0.13,
2842979,0,-0.96,-0.15,0.13,
2842981,0,-0.96,-0.15,0.13,
2842982,0,-0.96,-0.15,0.13,
2842984,0,-0.96,-0.15,0.13,
2842986,0,-0.96,-0.15,0.13,
2842987,0,-0.96,-0.14,0.14,
2842989,0,-0.96,-0.14,0.14,
2842991,0,-0.96,-0.14,0.14,
2842992,0,-0.96,-0.14,0.14,
2842994,0,-0.96,-0.14,0.14,
2842996,0,-0.96,-0.14,0.14,
2842998,0,-0.96,-0.14,0.15,
2842999,0,-0.96,-0.14,0.15,
2843001,0,-0.96,-0.14,0.15,
2843003,0,-0.96,-0.14,0.15,
2843004,0,-0.96,-0.14,0.15,
2843006,0,-0.96,-0.14,0.15,
2843008,0,-0.95,-0.13,0.16,
2843009,0,-0.95,-0.13,0.16,
2843011,0,-0.95,-0.13,0.16,
2843013,0,-0.95,-0.13,0.16,
2843014,0,-0.95,-0.13,0.16,
2843016,0,-0.95,-0.13,0.16,
2843018,0,-0.95,-0.13,0.17,
2843019,0,-0.95,-0.13,0.17,
2843021,0,-0.95,-0.13,0.17,
2843023,0,-0.95,-0.13,0.17,
2843024,0,-0.95,-0.13,0.17,
2843026,0,-0.95,-0.13,0.18,
2843028,0,-0.95,-0.14,0.18,
2843029,0,-0.95,-0.14,0.18,
2843031,0,-0.95,-0.14,0.18,
2843033,0,-0.95,-0.14,0.18,
2843034,0,-0.95,-0.14,0.18,
2843036,0,-0.95,-0.14,0.17,
2843038,0,-0.96,-0.14,0.17,
2843039,0,-0.96,-0.14,0.17,
2843041,0,-0.96,-0.14,0.17,
2843043,0,-0.96,-0.14,0.17,
2843044,0,-0.96,-0.14,0.17,
2843046,0,-0.95,-0.15,0.15,
2843048,0,-0.95,-0.15,0.15,
2843049,0,-0.95,-0.15,0.15,
2843051,0,-0.95,-0.15,0.15,
2843053,0,-0.95,-0.15,0.15,
2843054,0,-0.95,-0.15,0.15,
2843056,0,-0.96,-0.15,0.14,
2843058,0,-0.96,-0.15,0.14,
2843059,0,-0.96,-0.15,0.14,
2843061,0,-0.96,-0.15,0.14,
2843063,0,-0.96,-0.15,0.14,
2843065,0,-0.96,-0.15,0.14,
2843066,0,-0.96,-0.16,0.13,
2843068,0,-0.96,-0.16,0.13,
2843070,0,-0.96,-0.16,0.13,
2843071,0,-0.96,-0.16,0.13,
2843073,0,-0.96,-0.16,0.13,
2843075,0,-0.96,-0.16,0.13,
2843076,0,-0.96,-0.16,0.12,
2843078,0,-0.96,-0.16,0.12,
2843080,0,-0.96,-0.16,0.12,
2843081,0,-0.96,-0.16,0.12,
2843083,0,-0.96,-0.16,0.12,
2843085,0,-0.96,-0.16,0.12,
2843086,0,-0.96,-0.15,0.13,
2843088,0,-0.96,-0.15,0.13,
2843090,0,-0.96,-0.15,0.13,
2843091,0,-0.96,-0.15,0.13,
2843093,0,-0.96,-0.15,0.13,
2843095,0,-0.96,-0.15,0.14,
2843096,0,-0.96,-0.15,0.14,
2843098,0,-0.96,-0.15,0.14,
2843100,0,-0.96,-0.15,0.14,
2843101,0,-0.96,-0.15,0.14,
2843103,0,-0.96,-0.15,0.14,
2843105,0,-0.96,-0.15,0.16,
2843106,0,-0.96,-0.15,0.16,
2843108,0,-0.96,-0.15,0.16,
2843110,0,-0.96,-0.15,0.16,
2843111,0,-0.96,-0.15,0.16,
2843113,0,-0.96,-0.15,0.16,
2843115,0,-0.96,-0.15,0.16,
2843116,0,-0.96,-0.15,0.16,
2843118,0,-0.96,-0.15,0.16,
2843120,0,-0.96,-0.15,0.16,
2843121,0,-0.96,-0.15,0.16,
2843123,0,-0.96,-0.15,0.16,
2843125,0,-0.95,-0.13,0.15,
2843126,0,-0.95,-0.13,0.15,
2843128,0,-0.95,-0.13,0.15,
2843130,0,-0.95,-0.13,0.15,
2843132,0,-0.95,-0.13,0.15,
2843133,0,-0.95,-0.13,0.15,
2843135,0,-0.97,-0.14,0.15,
2843137,0,-0.97,-0.14,0.15,
2843138,0,-0.97,-0.14,0.15,
2843140,0,-0.97,-0.14,0.15,
2843142,0,-0.97,-0.14,0.15,
2843143,0,-0.97,-0.14,0.15,
2843145,0,-0.96,-0.13,0.15,
2843147,0,-0.96,-0.13,0.15,
2843148,0,-0.96,-0.13,0.15,
2843150,0,-0.96,-0.13,0.15,
2843152,0,-0.96,-0.13,0.15,
2843153,0,-0.95,-0.13,0.15,
2843155,0,-0.95,-0.13,0.15,
2843157,0,-0.95,-0.13,0.15,
2843158,0,-0.95,-0.13,0.15,
2843160,0,-0.95,-0.13,0.15,
2843162,0,-0.95,-0.13,0.15,
2843163,0,-0.96,-0.14,0.15,
2843165,0,-0.96,-0.14,0.15,
2843167,0,-0.96,-0.14,0.15,
2843168,0,-0.96,-0.14,0.15,
2843170,0,-0.96,-0.14,0.15,
2843172,0,-0.96,-0.14,0.15,
2843174,0,-0.96,-0.14,0.15,
2843175,0,-0.96,-0.14,0.15,
2843177,0,-0.96,-0.14,0.15,
2843179,0,-0.96,-0.14,0.15,
2843180,0,-0.96,-0.14,0.15,
2843182,0,-0.96,-0.14,0.15,
2843184,0,-0.96,-0.14,0.15,
2843185,0,-0.96,-0.14,0.15,
2843187,0,-0.96,-0.14,0.15,
2843189,0,-0.96,-0.14,0.15,
2843190,0,-0.96,-0.14,0.15,
2843192,0,-0.96,-0.14,0.15,
2843194,0,-0.96,-0.15,0.15,
2843195,0,-0.96,-0.15,0.15,
2843197,0,-0.96,-0.15,0.15,
2843199,0,-0.96,-0.15,0.15,
2843200,0,-0.96,-0.15,0.15,
2843202,0,-0.96,-0.15,0.14,
2843204,0,-0.96,-0.15,0.14,
2843205,0,-0.96,-0.15,0.14,
2843207,0,-0.96,-0.15,0.14,
2843209,0,-0.96,-0.15,0.14,
2843210,0,-0.96,-0.15,0.14,
2843212,0,-0.96,-0.16,0.14,
2843214,0,-0.97,-0.16,0.14,
2843215,0,-0.97,-0.16,0.14,
2843217,0,-0.97,-0.16,0.14,
2843219,0,-0.97,-0.16,0.14,
2843220,0,-0.97,-0.16,0.14,
2843222,0,-0.96,-0.15,0.13,
2843223,0,-0.96,-0.15,0.13,
2843225,0,-0.96,-0.15,0.13,
2843227,0,-0.96,-0.15,0.13,
2843228,0,-0.96,-0.15,0.13,
2843230,0,-0.96,-0.15,0.13,
2843232,0,-0.96,-0.14,0.13,
2843233,0,-0.96,-0.14,0.13,
2843235,0,-0.96,-0.14,0.13,
2843237,0,-0.96,-0.14,0.13,
2843238,0,-0.96,-0.14,0.13,
2843240,0,-0.96,-0.14,0.13,
2843242,0,-0.96,-0.14,0.14,
2843243,0,-0.96,-0.14,0.14,
2843245,0,-0.96,-0.14,0.14,
2843247,0,-0.96,-0.14,0.14,
2843248,0,-0.96,-0.14,0.14,
2843250,0,-0.96,-0.14,0.14,
2843252,0,-0.96,-0.14,0.15,
2843253,0,-0.96,-0.14,0.15,
2843255,0,-0.96,-0.14,0.15,
2843257,0,-0.96,-0.14,0.15,
2843258,0,-0.96,-0.14,0.15,
2843260,0,-0.96,-0.14,0.15,
2843262,0,-0.96,-0.13,0.16,
2843263,0,-0.96,-0.13,0.16,
2843265,0,-0.96,-0.13,0.16,
2843267,0,-0.96,-0.13,0.16,
2843268,0,-0.96,-0.13,0.16,
2843270,0,-0.96,-0.13,0.16,
2843272,0,-0.96,-0.13,0.16,
2843273,0,-0.96,-0.13,0.16,
2843275,0,-0.96,-0.13,0.16,
2843277,0,-0.96,-0.13,0.16,
2843278,0,-0.96,-0.13,0.16,
2843280,0,-0.96,-0.13,0.17,
2843282,0,-0.96,-0.14,0.17,
2843283,0,-0.96,-0.14,0.17,
2843285,0,-0.96,-0.14,0.17,
2843287,0,-0.96,-0.14,0.17,
2843289,0,-0.96,-0.14,0.17,
2843290,0,-0.95,-0.13,0.15,
2843292,0,-0.95,-0.13,0.15,
2843294,0,-0.95,-0.13,0.15,
2843295,0,-0.95,-0.13,0.15,
2843297,0,-0.95,-0.13,0.15,
2843299,0,-0.95,-0.13,0.15,
2843300,0,-0.96,-0.14,0.15,
2843302,0,-0.96,-0.14,0.15,
2843304,0,-0.96,-0.14,0.15,
2843305,0,-0.96,-0.14,0.15,
2843307,0,-0.96,-0.14,0.15,
2843309,0,-0.96,-0.14,0.15,
2843310,0,-0.97,-0.14,0.14,
2843312,0,-0.97,-0.14,0.14,
2843314,0,-0.97,-0.14,0.14,
2843315,0,-0.97,-0.14,0.14,
2843317,0,-0.97,-0.14,0.14,
2843319,0,-0.97,-0.14,0.14,
2843320,0,-0.97,-0.14,0.13,
2843322,0,-0.97,-0.14,0.13,
2843324,0,-0.97,-0.14,0.13,
2843325,0,-0.97,-0.14,0.13,
2843327,0,-0.97,-0.14,0.13,
2843329,0,-0.97,-0.14,0.13,
2843330,0,-0.96,-0.14,0.13,
2843332,0,-0.96,-0.14,0.13,
2843334,0,-0.96,-0.14,0.13,
2843335,0,-0.96,-0.14,0.13,
2843337,0,-0.96,-0.14,0.13,
2843339,0,-0.96,-0.14,0.14,
2843340,0,-0.97,-0.14,0.14,
2843342,0,-0.97,-0.14,0.14,
2843344,0,-0.97,-0.14,0.14,
2843345,0,-0.97,-0.14,0.14,
2843347,0,-0.97,-0.14,0.14,
2843349,0,-0.96,-0.12,0.13,
2843350,0,-0.96,-0.12,0.13,
2843352,0,-0.96,-0.12,0.13,
2843354,0,-0.96,-0.12,0.13,
2843355,0,-0.96,-0.12,0.13,
2843357,0,-0.96,-0.12,0.13,
2843359,0,-0.95,-0.12,0.13,
2843360,0,-0.95,-0.12,0.13,
2843362,0,-0.95,-0.12,0.13,
2843364,0,-0.95,-0.12,0.13,
2843365,0,-0.95,-0.12,0.13,
2843367,0,-0.95,-0.12,0.13,
2843369,0,-0.96,-0.12,0.14,
2843370,0,-0.96,-0.12,0.14,
2843372,0,-0.96,-0.12,0.14,
2843374,0,-0.96,-0.12,0.14,
2843376,0,-0.96,-0.12,0.14,
2843377,0,-0.96,-0.12,0.14,
2843379,0,-0.96,-0.14,0.13,
2843381,0,-0.96,-0.14,0.13,
2843382,0,-0.96,-0.14,0.13,
2843384,0,-0.96,-0.14,0.13,
2843386,0,-0.96,-0.14,0.13,
2843387,0,-0.96,-0.14,0.13,
2843389,0,-0.96,-0.13,0.13,
2843391,0,-0.96,-0.13,0.13,
2843392,0,-0.96,-0.13,0.13,
2843394,0,-0.96,-0.13,0.13,
2843396,0,-0.96,-0.13,0.13,
2843397,0,-0.96,-0.13,0.14,
2843399,0,-0.96,-0.13,0.14,
2843401,0,-0.96,-0.13,0.14,
2843402,0,-0.96,-0.13,0.14,
2843404,0,-0.96,-0.13,0.14,
2843406,0,-0.96,-0.13,0.14,
2843408,0,-0.97,-0.13,0.15,
2843409,0,-0.97,-0.13,0.15,
2843411,0,-0.97,-0.13,0.15,
2843412,0,-0.97,-0.13,0.15,
2843414,0,-0.97,-0.13,0.15,
2843416,0,-0.97,-0.13,0.15,
2843417,0,-0.96,-0.12,0.15,
2843419,0,-0.96,-0.12,0.15,
2843421,0,-0.96,-0.12,0.15,
2843422,0,-0.96,-0.12,0.15,
2843424,0,-0.96,-0.12,0.15,
2843426,0,-0.96,-0.12,0.15,
2843427,0,-0.96,-0.12,0.15,
2843429,0,-0.96,-0.12,0.15,
2843431,0,-0.96,-0.12,0.15,
2843432,0,-0.96,-0.12,0.15,
2843434,0,-0.96,-0.12,0.15,
2843436,0,-0.96,-0.12,0.15,
2843438,0,-0.97,-0.12,0.15,
2843439,0,-0.97,-0.12,0.15,
2843441,0,-0.97,-0.12,0.15,
2843442,0,-0.97,-0.12,0.15,
2843444,0,-0.97,-0.12,0.15,
2843446,0,-0.97,-0.12,0.15,
2843447,0,-0.95,-0.1,0.15,
2843449,0,-0.95,-0.1,0.15,
2843451,0,-0.95,-0.1,0.15,
2843452,0,-0.95,-0.1,0.15,
2843454,0,-0.95,-0.1,0.15,
2843456,0,-0.95,-0.1,0.15,
2843457,0,-0.95,-0.1,0.15,
2843459,0,-0.95,-0.1,0.15,
2843461,0,-0.95,-0.1,0.15,
2843462,0,-0.95,-0.1,0.15,
2843464,0,-0.95,-0.1,0.15,
2843466,0,-0.95,-0.1,0.16,
2843467,0,-0.96,-0.1,0.16,
2843469,0,-0.96,-0.1,0.16,
2843471,0,-0.96,-0.1,0.16,
2843473,0,-0.96,-0.1,0.16,
2843474,0,-0.96,-0.1,0.16,
2843476,0,-0.95,-0.1,0.15,
2843478,0,-0.95,-0.1,0.15,
2843479,0,-0.95,-0.1,0.15,
2843481,0,-0.95,-0.1,0.15,
2843483,0,-0.95,-0.1,0.15,
2843484,0,-0.95,-0.1,0.15,
2843486,0,-0.96,-0.11,0.15,
2843488,0,-0.96,-0.11,0.15,
2843489,0,-0.96,-0.11,0.15,
2843491,0,-0.96,-0.11,0.15,
2843493,0,-0.96,-0.11,0.15,
2843494,0,-0.96,-0.11,0.15,
2843496,0,-0.97,-0.13,0.16,
2843498,0,-0.97,-0.13,0.16,
2843499,0,-0.97,-0.13,0.16,
2843501,0,-0.97,-0.13,0.16,
2843503,0,-0.97,-0.13,0.16,
2843504,0,-0.97,-0.13,0.16,
2843506,0,-0.97,-0.12,0.15,
2843508,0,-0.97,-0.12,0.15,
2843509,0,-0.97,-0.12,0.15,
2843511,0,-0.97,-0.12,0.15,
2843513,0,-0.97,-0.12,0.15,
2843514,0,-0.97,-0.12,0.14,
2843516,0,-0.96,-0.11,0.14,
2843518,0,-0.96,-0.11,0.14,
2843519,0,-0.96,-0.11,0.14,
2843521,0,-0.96,-0.11,0.14,
2843523,0,-0.96,-0.11,0.14,
2843524,0,-0.96,-0.11,0.13,
2843526,0,-0.96,-0.11,0.13,
2843528,0,-0.96,-0.11,0.13,
2843529,0,-0.96,-0.11,0.13,
2843531,0,-0.96,-0.11,0.13,
2843533,0,-0.96,-0.11,0.13,
2843534,0,-0.96,-0.11,0.14,
2843536,0,-0.96,-0.11,0.14,
2843538,0,-0.96,-0.11,0.14,
2843539,0,-0.96,-0.11,0.14,
2843541,0,-0.96,-0.11,0.14,
2843543,0,-0.96,-0.11,0.14,
2843544,0,-0.96,-0.09,0.15,
2843546,0,-0.96,-0.09,0.15,
2843548,0,-0.96,-0.09,0.15,
2843549,0,-0.96,-0.09,0.15,
2843551,0,-0.96,-0.09,0.15,
2843553,0,-0.96,-0.09,0.15,
2843554,0,-0.96,-0.08,0.16,
2843556,0,-0.96,-0.08,0.16,
2843558,0,-0.96,-0.08,0.16,
2843559,0,-0.96,-0.08,0.16,
2843561,0,-0.96,-0.08,0.16,
2843563,0,-0.96,-0.08,0.16,
2843564,0,-0.95,-0.09,0.17,
2843566,0,-0.95,-0.09,0.17,
2843568,0,-0.95,-0.09,0.17,
2843569,0,-0.95,-0.09,0.17,
2843571,0,-0.95,-0.09,0.17,
2843573,0,-0.95,-0.09,0.17,
2843574,0,-0.96,-0.09,0.18,
2843576,0,-0.96,-0.09,0.18,
2843578,0,-0.96,-0.09,0.18,
2843579,0,-0.96,-0.09,0.18,
2843581,0,-0.96,-0.09,0.18,
2843583,0,-0.96,-0.09,0.18,
2843584,0,-0.96,-0.09,0.18,
2843586,0,-0.96,-0.09,0.18,
2843588,0,-0.96,-0.09,0.18,
2843589,0,-0.96,-0.09,0.18,
2843591,0,-0.96,-0.09,0.18,
2843593,0,-0.96,-0.1,0.16,
2843594,0,-0.96,-0.1,0.16,
2843596,0,-0.96,-0.1,0.16,
2843598,0,-0.96,-0.1,0.16,
2843599,0,-0.96,-0.1,0.16,
2843601,0,-0.96,-0.1,0.16,
2843603,0,-0.96,-0.11,0.15,
2843604,0,-0.96,-0.11,0.15,
2843606,0,-0.96,-0.11,0.15,
2843608,0,-0.96,-0.11,0.15,
2843609,0,-0.96,-0.11,0.15,
2843611,0,-0.96,-0.11,0.15,
2843613,0,-0.96,-0.11,0.14,
2843615,0,-0.96,-0.11,0.14,
2843616,0,-0.96,-0.11,0.14,
2843618,0,-0.96,-0.11,0.14,
2843620,0,-0.96,-0.11,0.14,
2843621,0,-0.96,-0.11,0.14,
2843623,0,-0.96,-0.11,0.14,
2843625,0,-0.96,-0.11,0.14,
2843626,0,-0.96,-0.11,0.14,
2843628,0,-0.96,-0.11,0.14,
2843630,0,-0.96,-0.11,0.14,
2843631,0,-0.96,-0.11,0.14,
2843633,0,-0.97,-0.12,0.15,
2843635,0,-0.97,-0.12,0.15,
2843636,0,-0.97,-0.12,0.15,
2843638,0,-0.97,-0.12,0.15,
2843640,0,-0.97,-0.12,0.15,
2843641,0,-0.97,-0.12,0.15,
2843643,0,-0.96,-0.12,0.15,
2843645,0,-0.96,-0.12,0.15,
2843646,0,-0.96,-0.12,0.15,
2843648,0,-0.96,-0.12,0.15,
2843650,0,-0.96,-0.12,0.15,
2843651,0,-0.96,-0.12,0.15,
2843653,0,-0.96,-0.1,0.16,
2843655,0,-0.96,-0.1,0.16,
2843656,0,-0.96,-0.1,0.16,
2843658,0,-0.96,-0.1,0.16,
2843660,0,-0.96,-0.1,0.16,
2843661,0,-0.96,-0.09,0.15,
2843663,0,-0.96,-0.09,0.15,
2843665,0,-0.96,-0.09,0.15,
2843666,0,-0.96,-0.09,0.15,
2843668,0,-0.96,-0.09,0.15,
2843670,0,-0.96,-0.09,0.15,
2843671,0,-0.96,-0.09,0.17,
2843673,0,-0.96,-0.09,0.17,
2843675,0,-0.96,-0.09,0.17,
2843676,0,-0.96,-0.09,0.17,
2843678,0,-0.96,-0.09,0.17,
2843680,0,-0.96,-0.09,0.17,
2843681,0,-0.96,-0.08,0.16,
2843683,0,-0.96,-0.08,0.16,
2843685,0,-0.96,-0.08,0.16,
2843686,0,-0.96,-0.08,0.16,
2843688,0,-0.96,-0.08,0.16,
2843690,0,-0.96,-0.08,0.16,
2843691,0,-0.95,-0.09,0.16,
2843693,0,-0.95,-0.09,0.16,
2843695,0,-0.95,-0.09,0.16,
2843697,0,-0.95,-0.09,0.16,
2843698,0,-0.95,-0.09,0.16,
2843700,0,-0.95,-0.09,0.16,
2843702,0,-0.96,-0.09,0.15,
2843703,0,-0.96,-0.09,0.15,
2843705,0,-0.96,-0.09,0.15,
2843707,0,-0.96,-0.09,0.15,
2843708,0,-0.96,-0.09,0.15,
2843710,0,-0.96,-0.1,0.15,
2843712,0,-0.97,-0.1,0.15,
2843713,0,-0.97,-0.1,0.15,
2843715,0,-0.97,-0.1,0.15,
2843717,0,-0.97,-0.1,0.15,
2843718,0,-0.97,-0.1,0.15,
2843720,0,-0.97,-0.11,0.15,
2843722,0,-0.97,-0.11,0.15,
2843723,0,-0.97,-0.11,0.15,
2843725,0,-0.97,-0.11,0.15,
2843727,0,-0.97,-0.11,0.15,
2843728,0,-0.97,-0.11,0.15,
2843730,0,-0.97,-0.12,0.15,
2843732,0,-0.97,-0.12,0.15,
2843733,0,-0.97,-0.12,0.15,
2843735,0,-0.97,-0.12,0.15,
2843737,0,-0.97,-0.12,0.15,
2843738,0,-0.97,-0.12,0.15,
2843740,0,-0.97,-0.12,0.14,
2843742,0,-0.97,-0.12,0.14,
2843743,0,-0.97,-0.12,0.14,
2843745,0,-0.97,-0.12,0.14,
2843747,0,-0.97,-0.12,0.14,
2843748,0,-0.97,-0.12,0.14,
2843750,0,-0.97,-0.11,0.13,
2843752,0,-0.97,-0.11,0.13,
2843753,0,-0.97,-0.11,0.13,
2843755,0,-0.97,-0.11,0.13,
2843757,0,-0.97,-0.11,0.13,
2843758,0,-0.97,-0.11,0.13,
2843760,0,-0.96,-0.1,0.15,
2843762,0,-0.96,-0.1,0.15,
2843763,0,-0.96,-0.1,0.15,
2843765,0,-0.96,-0.1,0.15,
2843767,0,-0.96,-0.1,0.15,
2843768,0,-0.96,-0.1,0.15,
2843770,0,-0.96,-0.1,0.15,
2843772,0,-0.96,-0.1,0.15,
2843773,0,-0.96,-0.1,0.15,
2843775,0,-0.96,-0.1,0.15,
2843777,0,-0.96,-0.1,0.15,
2843778,0,-0.96,-0.1,0.16,
2843780,0,-0.96,-0.1,0.16,
2843782,0,-0.96,-0.1,0.16,
2843783,0,-0.96,-0.1,0.16,
2843785,0,-0.96,-0.1,0.16,
2843787,0,-0.96,-0.1,0.16,
2843788,0,-0.96,-0.1,0.16,
2843790,0,-0.96,-0.1,0.16,
2843792,0,-0.96,-0.1,0.16,
2843793,0,-0.96,-0.1,0.16,
2843795,0,-0.96,-0.1,0.16,
2843797,0,-0.96,-0.1,0.16,
2843798,0,-0.96,-0.1,0.17,
2843800,0,-0.96,-0.1,0.17,
2843802,0,-0.96,-0.1,0.17,
2843803,0,-0.96,-0.1,0.17,
2843805,0,-0.96,-0.1,0.17,
2843807,0,-0.96,-0.1,0.17,
2843808,0,-0.96,-0.11,0.17,
2843810,0,-0.96,-0.11,0.17,
2843812,0,-0.96,-0.11,0.17,
2843813,0,-0.96,-0.11,0.17,
2843815,0,-0.96,-0.11,0.17,
2843817,0,-0.96,-0.11,0.17,
2843818,0,-0.96,-0.12,0.16,
2843820,0,-0.96,-0.12,0.16,
2843822,0,-0.96,-0.12,0.16,
2843824,0,-0.96,-0.12,0.16,
